DeepMimic: obs=128 act=29 clip=261.3s  max_steps=13067
iter 1505 | ep_len   70.0 | ep_ret    33.13 | pi -0.087 | v 1.122 | ent 142.47 | std 33.667
iter 1506 | ep_len   63.7 | ep_ret    29.94 | pi -0.190 | v 1.104 | ent 142.51 | std 33.708
iter 1507 | ep_len   59.6 | ep_ret    27.86 | pi -0.193 | v 1.224 | ent 142.54 | std 33.744
iter 1508 | ep_len   62.7 | ep_ret    29.25 | pi -0.140 | v 0.765 | ent 142.62 | std 33.833
iter 1509 | ep_len   79.2 | ep_ret    37.46 | pi -0.203 | v 1.636 | ent 142.65 | std 33.880
iter 1510 | ep_len   59.1 | ep_ret    27.42 | pi -0.102 | v 1.435 | ent 142.68 | std 33.908
iter 1511 | ep_len   67.3 | ep_ret    31.60 | pi -0.133 | v 1.806 | ent 142.73 | std 33.982
iter 1512 | ep_len   67.6 | ep_ret    32.14 | pi -0.051 | v 0.905 | ent 142.79 | std 34.054
iter 1513 | ep_len   67.8 | ep_ret    31.74 | pi -0.139 | v 1.148 | ent 142.85 | std 34.117
iter 1514 | ep_len   56.7 | ep_ret    26.31 | pi -0.007 | v 1.019 | ent 142.93 | std 34.217
iter 1515 | ep_len   61.0 | ep_ret    28.32 | pi -0.077 | v 1.156 | ent 143.02 | std 34.324
iter 1516 | ep_len   60.7 | ep_ret    28.31 | pi -0.107 | v 1.635 | ent 143.07 | std 34.378
iter 1517 | ep_len   61.1 | ep_ret    28.33 | pi -0.248 | v 0.814 | ent 143.13 | std 34.450
iter 1518 | ep_len   62.5 | ep_ret    29.22 | pi -0.182 | v 0.768 | ent 143.22 | std 34.549
iter 1519 | ep_len   65.7 | ep_ret    30.64 | pi -0.244 | v 1.147 | ent 143.27 | std 34.613
iter 1520 | ep_len   69.6 | ep_ret    33.03 | pi -0.133 | v 1.733 | ent 143.27 | std 34.623
iter 1521 | ep_len   63.8 | ep_ret    29.80 | pi -0.161 | v 0.956 | ent 143.34 | std 34.694
iter 1522 | ep_len   63.9 | ep_ret    30.29 | pi -0.154 | v 0.950 | ent 143.37 | std 34.733
iter 1523 | ep_len   68.6 | ep_ret    32.49 | pi -0.096 | v 1.068 | ent 143.42 | std 34.781
iter 1524 | ep_len   70.8 | ep_ret    33.30 | pi -0.208 | v 1.092 | ent 143.48 | std 34.835
iter 1525 | ep_len   67.3 | ep_ret    31.89 | pi -0.200 | v 1.310 | ent 143.51 | std 34.886
iter 1526 | ep_len   61.4 | ep_ret    28.77 | pi -0.183 | v 1.064 | ent 143.56 | std 34.945
iter 1527 | ep_len   63.0 | ep_ret    29.59 | pi -0.089 | v 1.745 | ent 143.58 | std 34.970
iter 1528 | ep_len   64.0 | ep_ret    30.05 | pi -0.110 | v 1.152 | ent 143.60 | std 34.991
iter 1529 | ep_len   62.0 | ep_ret    28.70 | pi -0.087 | v 0.759 | ent 143.61 | std 35.019
iter 1530 | ep_len   59.5 | ep_ret    27.74 | pi -0.092 | v 1.239 | ent 143.68 | std 35.095
iter 1531 | ep_len   62.4 | ep_ret    29.34 | pi -0.226 | v 1.123 | ent 143.74 | std 35.170
iter 1532 | ep_len   76.3 | ep_ret    36.60 | pi -0.163 | v 1.208 | ent 143.78 | std 35.216
iter 1533 | ep_len   64.8 | ep_ret    30.67 | pi -0.157 | v 1.107 | ent 143.85 | std 35.314
iter 1534 | ep_len   64.6 | ep_ret    30.54 | pi -0.137 | v 1.634 | ent 143.88 | std 35.355
iter 1535 | ep_len   64.8 | ep_ret    30.44 | pi -0.176 | v 0.911 | ent 143.94 | std 35.431
iter 1536 | ep_len   61.4 | ep_ret    28.63 | pi -0.278 | v 1.320 | ent 144.00 | std 35.514
iter 1537 | ep_len   63.8 | ep_ret    30.21 | pi -0.101 | v 0.935 | ent 144.06 | std 35.585
iter 1538 | ep_len   68.8 | ep_ret    32.94 | pi -0.115 | v 2.178 | ent 144.10 | std 35.626
iter 1539 | ep_len   71.0 | ep_ret    33.55 | pi -0.210 | v 1.936 | ent 144.17 | std 35.725
iter 1540 | ep_len   66.8 | ep_ret    31.39 | pi -0.096 | v 1.656 | ent 144.23 | std 35.805
iter 1541 | ep_len   69.1 | ep_ret    32.26 | pi -0.165 | v 1.027 | ent 144.32 | std 35.918
iter 1542 | ep_len   66.7 | ep_ret    31.31 | pi +0.001 | v 1.423 | ent 144.39 | std 36.006
iter 1543 | ep_len   71.7 | ep_ret    33.88 | pi -0.130 | v 2.099 | ent 144.46 | std 36.101
iter 1544 | ep_len   67.2 | ep_ret    31.70 | pi -0.265 | v 1.298 | ent 144.52 | std 36.179
iter 1545 | ep_len   59.1 | ep_ret    27.71 | pi -0.190 | v 1.511 | ent 144.55 | std 36.205
iter 1546 | ep_len   63.3 | ep_ret    29.62 | pi -0.124 | v 0.878 | ent 144.59 | std 36.271
iter 1547 | ep_len   61.7 | ep_ret    29.09 | pi -0.062 | v 1.484 | ent 144.64 | std 36.338
iter 1548 | ep_len   60.5 | ep_ret    28.33 | pi -0.079 | v 1.444 | ent 144.68 | std 36.390
iter 1549 | ep_len   64.6 | ep_ret    30.60 | pi -0.108 | v 1.726 | ent 144.74 | std 36.461
iter 1550 | ep_len   59.7 | ep_ret    27.81 | pi -0.125 | v 1.497 | ent 144.79 | std 36.528
iter 1551 | ep_len   66.7 | ep_ret    31.40 | pi -0.150 | v 1.551 | ent 144.82 | std 36.572
iter 1552 | ep_len   65.1 | ep_ret    30.69 | pi -0.141 | v 1.364 | ent 144.85 | std 36.623
iter 1553 | ep_len   69.1 | ep_ret    32.46 | pi -0.164 | v 1.152 | ent 144.91 | std 36.713
iter 1554 | ep_len   70.7 | ep_ret    33.34 | pi -0.204 | v 1.071 | ent 144.99 | std 36.812
iter 1555 | ep_len   62.1 | ep_ret    29.14 | pi -0.223 | v 1.097 | ent 145.04 | std 36.864
iter 1556 | ep_len   68.6 | ep_ret    32.33 | pi -0.110 | v 1.468 | ent 145.08 | std 36.924
iter 1557 | ep_len   72.1 | ep_ret    34.20 | pi -0.049 | v 1.157 | ent 145.10 | std 36.958
iter 1558 | ep_len   60.3 | ep_ret    28.07 | pi -0.058 | v 1.008 | ent 145.15 | std 37.030
iter 1559 | ep_len   63.8 | ep_ret    30.01 | pi -0.085 | v 1.271 | ent 145.26 | std 37.173
iter 1560 | ep_len   65.9 | ep_ret    30.76 | pi -0.082 | v 1.007 | ent 145.30 | std 37.230
iter 1561 | ep_len   61.6 | ep_ret    28.55 | pi -0.165 | v 0.858 | ent 145.36 | std 37.304
iter 1562 | ep_len   68.7 | ep_ret    32.38 | pi -0.069 | v 1.324 | ent 145.43 | std 37.404
iter 1563 | ep_len   68.8 | ep_ret    32.40 | pi -0.124 | v 1.312 | ent 145.49 | std 37.482
iter 1564 | ep_len   60.7 | ep_ret    28.39 | pi -0.142 | v 1.363 | ent 145.55 | std 37.550
iter 1565 | ep_len   60.6 | ep_ret    28.38 | pi -0.160 | v 1.146 | ent 145.61 | std 37.620
iter 1566 | ep_len   66.7 | ep_ret    31.55 | pi -0.079 | v 1.252 | ent 145.64 | std 37.666
iter 1567 | ep_len   65.8 | ep_ret    31.12 | pi -0.149 | v 1.252 | ent 145.71 | std 37.753
iter 1568 | ep_len   60.3 | ep_ret    28.13 | pi -0.124 | v 0.974 | ent 145.76 | std 37.822
iter 1569 | ep_len   69.5 | ep_ret    32.86 | pi -0.226 | v 1.355 | ent 145.78 | std 37.845
iter 1570 | ep_len   80.8 | ep_ret    38.76 | pi -0.176 | v 1.949 | ent 145.81 | std 37.892
iter 1571 | ep_len   71.8 | ep_ret    33.88 | pi -0.066 | v 1.812 | ent 145.86 | std 37.953
iter 1572 | ep_len   63.3 | ep_ret    30.07 | pi -0.088 | v 1.978 | ent 145.88 | std 37.984
iter 1573 | ep_len   77.1 | ep_ret    36.74 | pi -0.150 | v 1.488 | ent 145.93 | std 38.046
iter 1574 | ep_len   62.4 | ep_ret    29.08 | pi -0.162 | v 1.026 | ent 145.96 | std 38.100
iter 1575 | ep_len   67.2 | ep_ret    31.61 | pi -0.137 | v 1.478 | ent 145.98 | std 38.139
iter 1576 | ep_len   69.0 | ep_ret    32.37 | pi -0.166 | v 1.798 | ent 146.02 | std 38.189
iter 1577 | ep_len   67.6 | ep_ret    31.97 | pi -0.079 | v 1.518 | ent 146.09 | std 38.290
iter 1578 | ep_len   57.5 | ep_ret    26.69 | pi -0.194 | v 1.063 | ent 146.15 | std 38.367
iter 1579 | ep_len   63.8 | ep_ret    30.03 | pi -0.220 | v 1.210 | ent 146.20 | std 38.430
iter 1580 | ep_len   66.8 | ep_ret    31.84 | pi -0.126 | v 2.261 | ent 146.25 | std 38.501
iter 1581 | ep_len   65.4 | ep_ret    30.72 | pi -0.116 | v 1.412 | ent 146.28 | std 38.547
iter 1582 | ep_len   61.3 | ep_ret    28.60 | pi -0.140 | v 0.974 | ent 146.34 | std 38.624
iter 1583 | ep_len   66.9 | ep_ret    31.59 | pi -0.112 | v 0.834 | ent 146.42 | std 38.740
iter 1584 | ep_len   70.8 | ep_ret    33.25 | pi -0.122 | v 1.269 | ent 146.45 | std 38.779
iter 1585 | ep_len   61.7 | ep_ret    28.62 | pi -0.102 | v 0.754 | ent 146.51 | std 38.873
iter 1586 | ep_len   65.2 | ep_ret    30.72 | pi -0.203 | v 1.898 | ent 146.54 | std 38.912
iter 1587 | ep_len   70.2 | ep_ret    33.20 | pi -0.199 | v 1.301 | ent 146.58 | std 38.971
iter 1588 | ep_len   65.9 | ep_ret    30.95 | pi -0.082 | v 1.337 | ent 146.59 | std 38.982
iter 1589 | ep_len   63.7 | ep_ret    29.48 | pi -0.095 | v 1.395 | ent 146.63 | std 39.055
iter 1590 | ep_len   62.0 | ep_ret    28.81 | pi -0.063 | v 1.162 | ent 146.69 | std 39.133
iter 1591 | ep_len   70.1 | ep_ret    33.27 | pi -0.153 | v 1.309 | ent 146.73 | std 39.189
iter 1592 | ep_len   70.0 | ep_ret    32.66 | pi -0.255 | v 1.393 | ent 146.75 | std 39.217
iter 1593 | ep_len   66.6 | ep_ret    31.11 | pi -0.133 | v 1.409 | ent 146.81 | std 39.308
iter 1594 | ep_len   60.7 | ep_ret    28.49 | pi -0.169 | v 1.459 | ent 146.85 | std 39.364
iter 1595 | ep_len   64.6 | ep_ret    30.36 | pi -0.089 | v 1.535 | ent 146.88 | std 39.403
iter 1596 | ep_len   65.5 | ep_ret    30.58 | pi -0.013 | v 1.318 | ent 146.91 | std 39.453
iter 1597 | ep_len   66.3 | ep_ret    31.32 | pi -0.186 | v 0.924 | ent 146.95 | std 39.500
iter 1598 | ep_len   58.4 | ep_ret    27.13 | pi -0.298 | v 0.929 | ent 146.98 | std 39.556
iter 1599 | ep_len   68.6 | ep_ret    32.16 | pi -0.148 | v 0.900 | ent 147.03 | std 39.619
iter 1600 | ep_len   65.8 | ep_ret    30.73 | pi -0.151 | v 1.071 | ent 147.09 | std 39.707
iter 1601 | ep_len   67.5 | ep_ret    31.82 | pi -0.174 | v 1.392 | ent 147.15 | std 39.774
iter 1602 | ep_len   73.2 | ep_ret    34.80 | pi -0.282 | v 1.137 | ent 147.20 | std 39.841
iter 1603 | ep_len   67.6 | ep_ret    31.51 | pi -0.156 | v 1.347 | ent 147.24 | std 39.896
iter 1604 | ep_len   65.4 | ep_ret    30.77 | pi -0.072 | v 1.177 | ent 147.29 | std 39.979
iter 1605 | ep_len   65.7 | ep_ret    30.76 | pi -0.097 | v 1.036 | ent 147.36 | std 40.074
iter 1606 | ep_len   67.4 | ep_ret    31.64 | pi -0.156 | v 1.291 | ent 147.39 | std 40.117
iter 1607 | ep_len   65.3 | ep_ret    30.63 | pi -0.111 | v 1.485 | ent 147.38 | std 40.128
iter 1608 | ep_len   62.5 | ep_ret    29.21 | pi -0.153 | v 1.275 | ent 147.44 | std 40.197
iter 1609 | ep_len   62.8 | ep_ret    29.16 | pi -0.153 | v 1.270 | ent 147.49 | std 40.276
iter 1610 | ep_len   66.5 | ep_ret    31.29 | pi -0.215 | v 1.675 | ent 147.50 | std 40.296
iter 1611 | ep_len   66.5 | ep_ret    31.56 | pi -0.162 | v 1.386 | ent 147.53 | std 40.351
iter 1612 | ep_len   66.8 | ep_ret    31.59 | pi -0.103 | v 2.249 | ent 147.54 | std 40.351
iter 1613 | ep_len   59.4 | ep_ret    27.58 | pi -0.182 | v 0.994 | ent 147.61 | std 40.454
iter 1614 | ep_len   69.0 | ep_ret    32.66 | pi -0.126 | v 1.243 | ent 147.69 | std 40.565
iter 1615 | ep_len   75.1 | ep_ret    35.39 | pi -0.111 | v 2.041 | ent 147.71 | std 40.599
iter 1616 | ep_len   69.5 | ep_ret    32.88 | pi -0.193 | v 1.029 | ent 147.73 | std 40.637
iter 1617 | ep_len   63.8 | ep_ret    30.07 | pi -0.266 | v 1.087 | ent 147.77 | std 40.686
iter 1618 | ep_len   69.5 | ep_ret    32.59 | pi -0.195 | v 1.341 | ent 147.79 | std 40.720
iter 1619 | ep_len   74.6 | ep_ret    35.43 | pi -0.208 | v 1.428 | ent 147.84 | std 40.778
iter 1620 | ep_len   66.0 | ep_ret    30.93 | pi -0.111 | v 1.131 | ent 147.87 | std 40.821
iter 1621 | ep_len   58.7 | ep_ret    27.21 | pi -0.047 | v 0.781 | ent 147.92 | std 40.884
iter 1622 | ep_len   73.8 | ep_ret    34.85 | pi -0.152 | v 1.086 | ent 147.99 | std 41.001
iter 1623 | ep_len   60.5 | ep_ret    28.29 | pi -0.181 | v 1.383 | ent 148.01 | std 41.027
iter 1624 | ep_len   61.8 | ep_ret    28.75 | pi -0.128 | v 0.870 | ent 148.04 | std 41.071
iter 1625 | ep_len   60.1 | ep_ret    27.72 | pi -0.066 | v 1.471 | ent 148.07 | std 41.126
iter 1626 | ep_len   66.7 | ep_ret    31.58 | pi -0.149 | v 1.389 | ent 148.14 | std 41.209
iter 1627 | ep_len   77.2 | ep_ret    36.61 | pi -0.184 | v 1.579 | ent 148.16 | std 41.231
iter 1628 | ep_len   64.1 | ep_ret    29.82 | pi -0.121 | v 1.654 | ent 148.20 | std 41.293
iter 1629 | ep_len   68.5 | ep_ret    32.09 | pi -0.125 | v 0.973 | ent 148.27 | std 41.398
iter 1630 | ep_len   67.9 | ep_ret    31.88 | pi -0.124 | v 1.111 | ent 148.29 | std 41.437
iter 1631 | ep_len   67.5 | ep_ret    31.69 | pi -0.090 | v 1.245 | ent 148.35 | std 41.533
iter 1632 | ep_len   62.9 | ep_ret    29.39 | pi -0.045 | v 1.214 | ent 148.38 | std 41.584
iter 1633 | ep_len   70.8 | ep_ret    33.41 | pi -0.142 | v 0.953 | ent 148.45 | std 41.677
iter 1634 | ep_len   69.0 | ep_ret    32.21 | pi -0.139 | v 1.517 | ent 148.47 | std 41.712
iter 1635 | ep_len   77.8 | ep_ret    36.80 | pi -0.182 | v 1.256 | ent 148.51 | std 41.778
iter 1636 | ep_len   59.9 | ep_ret    28.19 | pi -0.135 | v 1.227 | ent 148.54 | std 41.825
iter 1637 | ep_len   68.5 | ep_ret    32.35 | pi -0.095 | v 1.074 | ent 148.58 | std 41.883
iter 1638 | ep_len   66.2 | ep_ret    31.28 | pi -0.214 | v 1.336 | ent 148.62 | std 41.939
iter 1639 | ep_len   63.9 | ep_ret    29.85 | pi -0.121 | v 1.473 | ent 148.68 | std 42.033
iter 1640 | ep_len   70.4 | ep_ret    33.39 | pi -0.130 | v 1.328 | ent 148.74 | std 42.116
iter 1641 | ep_len   74.4 | ep_ret    35.34 | pi -0.143 | v 1.710 | ent 148.75 | std 42.144
iter 1642 | ep_len   64.7 | ep_ret    30.65 | pi -0.123 | v 1.314 | ent 148.81 | std 42.235
iter 1643 | ep_len   63.1 | ep_ret    29.32 | pi -0.211 | v 1.176 | ent 148.84 | std 42.278
iter 1644 | ep_len   68.4 | ep_ret    32.68 | pi -0.168 | v 1.352 | ent 148.88 | std 42.337
iter 1645 | ep_len   64.6 | ep_ret    30.27 | pi -0.209 | v 1.011 | ent 148.90 | std 42.372
iter 1646 | ep_len   61.8 | ep_ret    28.68 | pi -0.195 | v 0.996 | ent 148.92 | std 42.416
iter 1647 | ep_len   71.3 | ep_ret    33.65 | pi -0.116 | v 1.367 | ent 148.95 | std 42.459
iter 1648 | ep_len   87.3 | ep_ret    41.69 | pi -0.179 | v 1.249 | ent 148.98 | std 42.523
iter 1649 | ep_len   78.3 | ep_ret    37.14 | pi -0.222 | v 1.309 | ent 149.02 | std 42.584
iter 1650 | ep_len   65.3 | ep_ret    30.58 | pi -0.117 | v 1.340 | ent 149.08 | std 42.671
iter 1651 | ep_len   70.4 | ep_ret    33.39 | pi -0.093 | v 1.093 | ent 149.13 | std 42.759
iter 1652 | ep_len   73.5 | ep_ret    35.22 | pi -0.108 | v 2.112 | ent 149.15 | std 42.773
iter 1653 | ep_len   65.4 | ep_ret    30.86 | pi -0.197 | v 1.467 | ent 149.19 | std 42.825
iter 1654 | ep_len   64.2 | ep_ret    29.98 | pi -0.212 | v 1.213 | ent 149.22 | std 42.875
iter 1655 | ep_len   67.5 | ep_ret    31.82 | pi -0.117 | v 1.499 | ent 149.25 | std 42.916
iter 1656 | ep_len   69.7 | ep_ret    33.04 | pi -0.148 | v 1.643 | ent 149.31 | std 43.012
iter 1657 | ep_len   56.9 | ep_ret    26.31 | pi -0.153 | v 1.280 | ent 149.32 | std 43.035
iter 1658 | ep_len   74.8 | ep_ret    35.65 | pi -0.160 | v 1.365 | ent 149.37 | std 43.102
iter 1659 | ep_len   66.0 | ep_ret    30.66 | pi -0.139 | v 0.960 | ent 149.44 | std 43.194
iter 1660 | ep_len   65.8 | ep_ret    30.75 | pi -0.260 | v 2.222 | ent 149.47 | std 43.251
iter 1661 | ep_len   76.8 | ep_ret    36.37 | pi -0.264 | v 1.209 | ent 149.50 | std 43.292
iter 1662 | ep_len   71.2 | ep_ret    33.57 | pi -0.119 | v 1.632 | ent 149.53 | std 43.329
iter 1663 | ep_len   65.6 | ep_ret    30.56 | pi -0.175 | v 1.627 | ent 149.56 | std 43.389
iter 1664 | ep_len   70.1 | ep_ret    33.16 | pi -0.135 | v 2.257 | ent 149.59 | std 43.429
iter 1665 | ep_len   71.6 | ep_ret    33.95 | pi -0.069 | v 1.337 | ent 149.65 | std 43.520
iter 1666 | ep_len   62.3 | ep_ret    29.21 | pi -0.104 | v 1.505 | ent 149.65 | std 43.522
iter 1667 | ep_len   69.5 | ep_ret    32.90 | pi -0.116 | v 0.956 | ent 149.68 | std 43.569
iter 1668 | ep_len   70.5 | ep_ret    33.09 | pi -0.107 | v 1.103 | ent 149.72 | std 43.629
iter 1669 | ep_len   73.1 | ep_ret    34.48 | pi -0.134 | v 1.874 | ent 149.76 | std 43.700
iter 1670 | ep_len   82.8 | ep_ret    39.75 | pi -0.142 | v 1.555 | ent 149.79 | std 43.744
iter 1671 | ep_len   73.3 | ep_ret    34.72 | pi -0.101 | v 1.722 | ent 149.82 | std 43.779
iter 1672 | ep_len   69.3 | ep_ret    32.86 | pi -0.147 | v 1.836 | ent 149.87 | std 43.861
iter 1673 | ep_len   66.6 | ep_ret    31.75 | pi -0.092 | v 0.893 | ent 149.91 | std 43.905
iter 1674 | ep_len   73.3 | ep_ret    34.75 | pi -0.186 | v 1.382 | ent 149.98 | std 44.010
iter 1675 | ep_len   64.2 | ep_ret    30.14 | pi -0.143 | v 1.754 | ent 150.01 | std 44.044
iter 1676 | ep_len   67.1 | ep_ret    31.43 | pi -0.067 | v 1.225 | ent 150.03 | std 44.083
iter 1677 | ep_len   68.3 | ep_ret    32.33 | pi -0.155 | v 1.240 | ent 150.10 | std 44.192
iter 1678 | ep_len   74.7 | ep_ret    35.19 | pi -0.113 | v 1.430 | ent 150.15 | std 44.277
iter 1679 | ep_len   70.5 | ep_ret    33.50 | pi -0.220 | v 1.376 | ent 150.18 | std 44.333
iter 1680 | ep_len   75.6 | ep_ret    35.48 | pi -0.123 | v 1.244 | ent 150.22 | std 44.388
iter 1681 | ep_len   68.6 | ep_ret    32.45 | pi -0.161 | v 1.296 | ent 150.25 | std 44.427
iter 1682 | ep_len   75.4 | ep_ret    35.29 | pi -0.051 | v 1.118 | ent 150.27 | std 44.457
iter 1683 | ep_len   86.0 | ep_ret    41.23 | pi -0.114 | v 1.677 | ent 150.30 | std 44.499
iter 1684 | ep_len   77.8 | ep_ret    36.83 | pi -0.149 | v 1.906 | ent 150.33 | std 44.537
iter 1685 | ep_len   71.3 | ep_ret    33.50 | pi -0.123 | v 1.564 | ent 150.38 | std 44.611
iter 1686 | ep_len   70.3 | ep_ret    32.93 | pi -0.160 | v 0.932 | ent 150.43 | std 44.687
iter 1687 | ep_len   61.6 | ep_ret    28.68 | pi -0.189 | v 1.267 | ent 150.45 | std 44.725
iter 1688 | ep_len   65.5 | ep_ret    30.88 | pi -0.132 | v 1.056 | ent 150.53 | std 44.843
iter 1689 | ep_len   73.2 | ep_ret    34.41 | pi -0.170 | v 1.425 | ent 150.63 | std 44.988
iter 1690 | ep_len   65.2 | ep_ret    30.27 | pi -0.313 | v 1.455 | ent 150.64 | std 45.011
iter 1691 | ep_len   73.8 | ep_ret    35.05 | pi -0.176 | v 1.228 | ent 150.68 | std 45.075
iter 1692 | ep_len   61.8 | ep_ret    28.96 | pi -0.004 | v 0.904 | ent 150.70 | std 45.117
iter 1693 | ep_len   64.8 | ep_ret    30.22 | pi -0.123 | v 1.895 | ent 150.75 | std 45.186
iter 1694 | ep_len   67.5 | ep_ret    31.98 | pi -0.136 | v 0.989 | ent 150.75 | std 45.198
iter 1695 | ep_len   63.8 | ep_ret    30.02 | pi -0.166 | v 0.946 | ent 150.80 | std 45.280
iter 1696 | ep_len   70.7 | ep_ret    32.98 | pi -0.186 | v 1.402 | ent 150.84 | std 45.330
iter 1697 | ep_len   78.6 | ep_ret    37.44 | pi -0.230 | v 2.359 | ent 150.89 | std 45.410
iter 1698 | ep_len   63.3 | ep_ret    29.56 | pi -0.168 | v 2.091 | ent 150.92 | std 45.465
iter 1699 | ep_len   74.4 | ep_ret    35.08 | pi -0.106 | v 0.967 | ent 150.97 | std 45.543
iter 1700 | ep_len   64.2 | ep_ret    30.18 | pi -0.131 | v 1.225 | ent 151.04 | std 45.650
iter 1701 | ep_len   67.5 | ep_ret    31.68 | pi -0.176 | v 0.904 | ent 151.09 | std 45.735
iter 1702 | ep_len   66.5 | ep_ret    31.25 | pi -0.111 | v 1.303 | ent 151.12 | std 45.769
iter 1703 | ep_len   64.2 | ep_ret    29.93 | pi -0.109 | v 0.811 | ent 151.16 | std 45.823
iter 1704 | ep_len   63.4 | ep_ret    29.83 | pi -0.061 | v 1.083 | ent 151.22 | std 45.907
iter 1705 | ep_len   70.8 | ep_ret    33.26 | pi -0.077 | v 1.280 | ent 151.26 | std 45.971
iter 1706 | ep_len   62.7 | ep_ret    29.08 | pi -0.046 | v 1.372 | ent 151.34 | std 46.103
iter 1707 | ep_len   62.0 | ep_ret    28.84 | pi -0.077 | v 0.973 | ent 151.41 | std 46.212
iter 1708 | ep_len   71.6 | ep_ret    33.66 | pi -0.209 | v 1.442 | ent 151.43 | std 46.239
iter 1709 | ep_len   61.2 | ep_ret    28.38 | pi -0.097 | v 0.888 | ent 151.48 | std 46.322
iter 1710 | ep_len   69.7 | ep_ret    33.07 | pi -0.212 | v 1.009 | ent 151.54 | std 46.411
iter 1711 | ep_len   69.1 | ep_ret    32.39 | pi -0.144 | v 0.837 | ent 151.62 | std 46.533
iter 1712 | ep_len   72.7 | ep_ret    34.61 | pi -0.133 | v 1.786 | ent 151.66 | std 46.607
iter 1713 | ep_len   65.7 | ep_ret    30.91 | pi -0.206 | v 0.851 | ent 151.69 | std 46.668
iter 1714 | ep_len   65.8 | ep_ret    30.80 | pi -0.188 | v 1.177 | ent 151.76 | std 46.772
iter 1715 | ep_len   66.8 | ep_ret    31.05 | pi -0.187 | v 1.013 | ent 151.84 | std 46.913
iter 1716 | ep_len   67.8 | ep_ret    31.94 | pi -0.259 | v 1.073 | ent 151.88 | std 46.985
iter 1717 | ep_len   71.2 | ep_ret    33.47 | pi -0.087 | v 1.498 | ent 151.93 | std 47.070
iter 1718 | ep_len   75.7 | ep_ret    35.92 | pi -0.179 | v 1.590 | ent 151.96 | std 47.117
iter 1719 | ep_len   69.5 | ep_ret    32.78 | pi -0.175 | v 1.960 | ent 151.96 | std 47.114
iter 1720 | ep_len   71.0 | ep_ret    33.47 | pi -0.106 | v 1.193 | ent 152.00 | std 47.187
iter 1721 | ep_len   65.1 | ep_ret    30.31 | pi -0.167 | v 1.462 | ent 152.02 | std 47.227
iter 1722 | ep_len   73.1 | ep_ret    34.62 | pi -0.112 | v 0.850 | ent 152.09 | std 47.337
iter 1723 | ep_len   60.3 | ep_ret    28.13 | pi -0.127 | v 1.368 | ent 152.15 | std 47.447
iter 1724 | ep_len   85.0 | ep_ret    40.64 | pi -0.162 | v 1.689 | ent 152.20 | std 47.516
iter 1725 | ep_len   70.0 | ep_ret    33.18 | pi -0.054 | v 1.753 | ent 152.24 | std 47.592
iter 1726 | ep_len   70.4 | ep_ret    33.16 | pi -0.135 | v 1.183 | ent 152.27 | std 47.653
iter 1727 | ep_len   65.4 | ep_ret    30.40 | pi -0.158 | v 2.191 | ent 152.29 | std 47.676
iter 1728 | ep_len   71.3 | ep_ret    34.08 | pi -0.120 | v 2.112 | ent 152.35 | std 47.767
iter 1729 | ep_len   76.2 | ep_ret    36.59 | pi -0.117 | v 2.032 | ent 152.39 | std 47.839
iter 1730 | ep_len   59.9 | ep_ret    27.97 | pi -0.082 | v 1.167 | ent 152.39 | std 47.851
iter 1731 | ep_len   68.1 | ep_ret    31.82 | pi -0.123 | v 1.170 | ent 152.41 | std 47.885
iter 1732 | ep_len   67.9 | ep_ret    31.74 | pi -0.185 | v 1.446 | ent 152.44 | std 47.933
iter 1733 | ep_len   77.7 | ep_ret    37.05 | pi -0.159 | v 1.515 | ent 152.48 | std 47.981
iter 1734 | ep_len   63.3 | ep_ret    29.82 | pi -0.129 | v 1.506 | ent 152.53 | std 48.075
iter 1735 | ep_len   69.6 | ep_ret    32.89 | pi -0.139 | v 1.382 | ent 152.59 | std 48.185
iter 1736 | ep_len   73.8 | ep_ret    34.98 | pi -0.118 | v 1.319 | ent 152.57 | std 48.160
iter 1737 | ep_len   67.5 | ep_ret    32.23 | pi -0.094 | v 1.364 | ent 152.65 | std 48.290
iter 1738 | ep_len   75.7 | ep_ret    35.93 | pi -0.074 | v 0.993 | ent 152.68 | std 48.344
iter 1739 | ep_len   62.5 | ep_ret    29.10 | pi -0.184 | v 1.343 | ent 152.72 | std 48.418
iter 1740 | ep_len   63.4 | ep_ret    29.86 | pi -0.180 | v 0.868 | ent 152.80 | std 48.555
iter 1741 | ep_len   64.8 | ep_ret    30.13 | pi -0.205 | v 0.875 | ent 152.89 | std 48.713
iter 1742 | ep_len   68.9 | ep_ret    32.67 | pi -0.186 | v 1.479 | ent 152.91 | std 48.759
iter 1743 | ep_len   58.1 | ep_ret    27.00 | pi -0.086 | v 1.067 | ent 153.00 | std 48.904
iter 1744 | ep_len   74.5 | ep_ret    35.74 | pi -0.130 | v 1.087 | ent 153.05 | std 48.995
iter 1745 | ep_len   60.4 | ep_ret    28.35 | pi -0.147 | v 1.211 | ent 153.06 | std 49.017
iter 1746 | ep_len   62.5 | ep_ret    29.20 | pi -0.161 | v 1.284 | ent 153.07 | std 49.041
iter 1747 | ep_len   67.4 | ep_ret    32.00 | pi -0.098 | v 1.258 | ent 153.13 | std 49.146
iter 1748 | ep_len   67.3 | ep_ret    31.69 | pi -0.097 | v 0.886 | ent 153.19 | std 49.243
iter 1749 | ep_len   65.7 | ep_ret    30.92 | pi -0.152 | v 1.075 | ent 153.26 | std 49.376
